Date,Value
1913-10-31,16.6
1913-09-30,16.75
1913-08-31,17.07
1913-07-31,17.22
1913-06-30,17.55
1913-05-31,17.89
1913-04-30,17.86
1913-03-31,18.02
1913-02-28,18.17
1913-01-31,18.32
1912-12-31,18.67
1912-11-30,18.23
1912-10-31,17.99
1912-09-30,17.75
1912-08-31,17.69
1912-07-31,17.61
1912-06-30,17.36
1912-05-31,16.96
1912-04-30,16.71
1912-03-31,16.96
1912-02-29,17.05
1912-01-31,16.98
1911-12-31,16.88
1911-11-30,17.05
1911-10-31,17.19
1911-09-30,17.52
1911-08-31,18.04
1911-07-31,18.95
1911-06-30,19.51
1911-05-31,19.86
1911-04-30,20.2
1911-03-31,19.89
1911-02-28,20.45
1911-01-31,20.13
1910-12-31,20.46
1910-11-30,20.53
1910-10-31,20.18
1910-09-30,19.67
1910-08-31,19.53
1910-07-31,19.4
1910-06-30,19.47
1910-05-31,19.36
1910-04-30,19.06
1910-03-31,19.29
1910-02-28,19.73
1910-01-31,19.79
1909-12-31,19.68
1909-11-30,19.47
1909-10-31,19.27
1909-09-30,19.25
1909-08-31,19.04
1909-07-31,18.81
1909-06-30,18.4
1909-05-31,18.18
1909-04-30,17.94
1909-03-31,17.88
1909-02-28,17.46
1909-01-31,17.22
1908-12-31,16.6
1908-11-30,16.98
1908-10-31,17.34
1908-09-30,17.74
1908-08-31,17.94
1908-07-31,18.13
1908-06-30,18.52
1908-05-31,18.72
1908-04-30,18.92
1908-03-31,19.34
1908-02-29,19.54
1908-01-31,19.51
1907-12-31,19.51
1907-11-30,19.34
1907-10-31,18.78
1907-09-30,19.2
1907-08-31,19.43
1907-07-31,19.67
1907-06-30,19.9
1907-05-31,20.35
1907-04-30,21.03
1907-03-31,21.27
1907-02-28,21.27
1907-01-31,21.97
1906-12-31,21.99
1906-11-30,21.99
1906-10-31,22.02
1906-09-30,22.29
1906-08-31,22.29
1906-07-31,22.57
1906-06-30,21.61
1906-05-31,21.38
1906-04-30,21.38
1906-03-31,21.15
1906-02-28,20.92
1906-01-31,20.69
1905-12-31,20.46
1905-11-30,20.24
1905-10-31,19.99
1905-09-30,19.53
1905-08-31,18.85
1905-07-31,18.59
1905-06-30,18.12
1905-05-31,17.65
1905-04-30,17.0
1905-03-31,16.53
1905-02-28,15.88
1905-01-31,15.42
1904-12-31,14.96
1904-11-30,15.07
1904-10-31,15.52
1904-09-30,15.62
1904-08-31,15.92
1904-07-31,16.2
1904-06-30,16.31
1904-05-31,16.41
1904-04-30,16.14
1904-03-31,16.07
1904-02-29,15.98
1904-01-31,16.45
1903-12-31,16.95
1903-11-30,17.21
1903-10-31,17.29
1903-09-30,17.34
1903-08-31,17.81
1903-07-31,18.08
1903-06-30,18.34
1903-05-31,18.6
1903-04-30,18.44
1903-03-31,18.7
1903-02-28,18.32
1903-01-31,18.57
1902-12-31,19.04
1902-11-30,18.91
1902-10-31,17.98
1902-09-30,18.89
1902-08-31,18.76
1902-07-31,18.21
1902-06-30,17.87
1902-05-31,17.72
1902-04-30,17.59
1902-03-31,17.44
1902-02-28,17.08
1902-01-31,16.73
1901-12-31,16.19
1901-11-30,16.32
1901-10-31,16.47
1901-09-30,16.42
1901-08-31,16.55
1901-07-31,16.71
1901-06-30,16.86
1901-05-31,16.8
1901-04-30,16.74
1901-03-31,16.49
1901-02-28,16.43
1901-01-31,16.16
1900-12-31,16.32
1900-11-30,16.1
1900-10-31,16.1
1900-09-30,15.92
1900-08-31,16.1
1900-07-31,15.92
1900-06-30,16.1
1900-05-31,15.92
1900-04-30,15.54
1900-03-31,15.54
1900-02-28,15.54
1900-01-31,15.72
1899-12-31,15.72
1899-11-30,15.56
1899-10-31,15.38
1899-09-30,15.21
1899-08-31,15.41
1899-07-31,15.23
1899-06-30,15.04
1899-05-31,14.85
1899-04-30,14.45
1899-03-31,14.24
1899-02-28,13.83
1899-01-31,13.81
1898-12-31,13.39
1898-11-30,13.47
1898-10-31,13.33
1898-09-30,13.21
1898-08-31,13.08
1898-07-31,12.95
1898-06-30,12.63
1898-05-31,11.69
1898-04-30,12.37
1898-03-31,12.25
1898-02-28,12.12
1898-01-31,12.17
1897-12-31,12.04
1897-11-30,11.72
1897-10-31,11.39
1897-09-30,10.91
1897-08-31,10.89
1897-07-31,11.05
1897-06-30,10.71
1897-05-31,10.37
1897-04-30,9.88
1897-03-31,9.4
1897-02-28,9.06
1897-01-31,8.73
1896-12-31,8.16
1896-11-30,8.28
1896-10-31,8.66
1896-09-30,9.06
1896-08-31,9.2
1896-07-31,9.34
1896-06-30,9.47
1896-05-31,9.47
1896-04-30,9.46
1896-03-31,9.45
1896-02-29,9.58
1896-01-31,9.58
1895-12-31,9.57
1895-11-30,9.16
1895-10-31,8.87
1895-09-30,8.59
1895-08-31,8.31
1895-07-31,7.91
1895-06-30,7.53
1895-05-31,7.35
1895-04-30,7.18
1895-03-31,7.19
1895-02-28,6.89
1895-01-31,6.59
1894-12-31,6.3
1894-11-30,6.54
1894-10-31,6.86
1894-09-30,6.99
1894-08-31,7.4
1894-07-31,7.94
1894-06-30,8.27
1894-05-31,8.6
1894-04-30,8.93
1894-03-31,9.25
1894-02-28,9.31
1894-01-31,9.51
1893-12-31,9.55
1893-11-30,9.75
1893-10-31,9.82
1893-09-30,10.29
1893-08-31,11.04
1893-07-31,10.94
1893-06-30,10.98
1893-05-31,11.02
1893-04-30,11.18
1893-03-31,11.36
1893-02-28,11.39
1893-01-31,11.81
1892-12-31,12.58
1892-11-30,12.64
1892-10-31,12.88
1892-09-30,12.79
1892-08-31,12.7
1892-07-31,12.79
1892-06-30,13.04
1892-05-31,12.95
1892-04-30,12.86
1892-03-31,12.59
1892-02-29,12.18
1892-01-31,12.09
1891-12-31,11.7
1891-11-30,11.55
1891-10-31,11.28
1891-09-30,11.13
1891-08-31,10.85
1891-07-31,10.71
1891-06-30,10.45
1891-05-31,10.06
1891-04-30,9.81
1891-03-31,9.79
1891-02-28,9.77
1891-01-31,9.76
1890-12-31,9.5
1890-11-30,9.52
1890-10-31,9.33
1890-09-30,9.35
1890-08-31,9.5
1890-07-31,9.87
1890-06-30,9.9
1890-05-31,9.92
1890-04-30,10.09
1890-03-31,10.11
1890-02-28,10.14
1890-01-31,10.17
1889-12-31,9.95
1889-11-30,9.95
1889-10-31,9.84
1889-09-30,9.73
1889-08-31,9.75
1889-07-31,9.63
1889-06-30,9.52
1889-05-31,9.41
1889-04-30,9.06
1889-03-31,8.95
1889-02-28,8.73
1889-01-31,8.52
1888-12-31,8.12
1888-11-30,8.38
1888-10-31,8.75
1888-09-30,9.11
1888-08-31,9.38
1888-07-31,9.65
1888-06-30,10.04
1888-05-31,10.18
1888-04-30,10.33
1888-03-31,10.47
1888-02-29,10.73
1888-01-31,10.87
1887-12-31,11.25
1887-11-30,11.43
1887-10-31,11.49
1887-09-30,11.54
1887-08-31,11.33
1887-07-31,11.38
1887-06-30,11.17
1887-05-31,10.95
1887-04-30,10.87
1887-03-31,10.79
1887-02-28,10.71
1887-01-31,10.76
1886-12-31,10.94
1886-11-30,10.9
1886-10-31,10.74
1886-09-30,10.57
1886-08-31,10.4
1886-07-31,10.37
1886-06-30,10.32
1886-05-31,10.03
1886-04-30,9.62
1886-03-31,9.33
1886-02-28,9.07
1886-01-31,8.9
1885-12-31,8.54
1885-11-30,8.85
1885-10-31,9.06
1885-09-30,9.17
1885-08-31,9.17
1885-07-31,9.28
1885-06-30,9.5
1885-05-31,9.38
1885-04-30,9.27
1885-03-31,9.49
1885-02-28,9.37
1885-01-31,9.58
1884-12-31,9.68
1884-11-30,9.81
1884-10-31,9.82
1884-09-30,9.93
1884-08-31,10.05
1884-07-31,10.27
1884-06-30,10.38
1884-05-31,10.6
1884-04-30,10.59
1884-03-31,10.58
1884-02-29,10.79
1884-01-31,11.0
1883-12-31,11.21
1883-11-30,11.4
1883-10-31,11.35
1883-09-30,11.42
1883-08-31,11.38
1883-07-31,11.45
1883-06-30,11.29
1883-05-31,11.02
1883-04-30,10.97
1883-03-31,10.94
1883-02-28,10.9
1883-01-31,11.07
1882-12-31,11.13
1882-11-30,11.04
1882-10-31,10.97
1882-09-30,10.88
1882-08-31,10.61
1882-07-31,10.73
1882-06-30,10.66
1882-05-31,10.77
1882-04-30,10.89
1882-03-31,11.01
1882-02-28,11.03
1882-01-31,11.16
1881-12-31,11.18
1881-11-30,11.29
1881-10-31,11.28
1881-09-30,11.5
1881-08-31,12.05
1881-07-31,12.4
1881-06-30,12.65
1881-05-31,12.76
1881-04-30,12.74
1881-03-31,12.99
1881-02-28,13.1
1881-01-31,13.34
1880-12-31,13.33
1880-11-30,13.2
1880-10-31,13.09
1880-09-30,12.84
1880-08-31,12.7
1880-07-31,12.45
1880-06-30,12.19
1880-05-31,11.69
1880-04-30,11.11
1880-03-31,10.45
1880-02-29,10.31
1880-01-31,10.08
1879-12-31,10.13
1879-11-30,10.28
1879-10-31,10.66
1879-09-30,11.07
1879-08-31,11.28
1879-07-31,11.09
1879-06-30,11.03
1879-05-31,10.73
1879-04-30,10.54
1879-03-31,10.23
1879-02-28,9.94
1879-01-31,9.87
1878-12-31,9.8
1878-11-30,9.56
1878-10-31,9.42
1878-09-30,9.29
1878-08-31,9.27
1878-07-31,9.34
1878-06-30,9.43
1878-05-31,9.19
1878-04-30,8.87
1878-03-31,8.75
1878-02-28,8.55
1878-01-31,8.43
1877-12-31,8.16
1877-11-30,8.11
1877-10-31,7.91
1877-09-30,7.87
1877-08-31,7.74
1877-07-31,7.41
1877-06-30,7.43
1877-05-31,7.0
1877-04-30,7.08
1877-03-31,7.24
1877-02-28,6.87
1877-01-31,6.66
1876-12-31,6.74
1876-11-30,7.02
1876-10-31,7.25
1876-09-30,7.55
1876-08-31,7.79
1876-07-31,8.03
1876-06-30,8.2
1876-05-31,8.15
1876-04-30,8.02
1876-03-31,8.11
1876-02-29,8.27
1876-01-31,8.42
1875-12-31,8.51
1875-11-30,8.63
1875-10-31,8.76
1875-09-30,8.95
1875-08-31,9.06
1875-07-31,9.34
1875-06-30,9.53
1875-05-31,9.56
1875-04-30,9.51
1875-03-31,9.78
1875-02-28,9.96
1875-01-31,10.15
1874-12-31,10.34
1874-11-30,10.34
1874-10-31,10.25
1874-09-30,10.08
1874-08-31,10.08
1874-07-31,10.01
1874-06-30,10.08
1874-05-31,9.85
1874-04-30,9.77
1874-03-31,9.62
1874-02-28,9.62
1874-01-31,9.62
1873-12-31,9.77
1873-11-30,9.95
1873-10-31,9.59
1873-09-30,9.32
1873-08-31,9.27
1873-07-31,9.22
1873-06-30,9.16
1873-05-31,8.85
1873-04-30,8.6
1873-03-31,8.55
1873-02-28,8.51
1873-01-31,8.65
1872-12-31,8.6
1872-11-30,8.42
1872-10-31,8.62
1872-09-30,8.39
1872-08-31,8.4
1872-07-31,8.41
1872-06-30,8.24
1872-05-31,8.13
1872-04-30,8.08
1872-03-31,8.21
1872-02-29,8.28
1872-01-31,8.23
1871-12-31,8.18
1871-11-30,8.36
1871-10-31,8.36
1871-09-30,8.5
1871-08-31,8.7
1871-07-31,8.57
1871-06-30,8.57
1871-05-31,8.43
1871-04-30,8.24
1871-03-31,7.94
1871-02-28,8.06
1871-01-31,8.3
