Date,Value
1917-01-01,211.59
1916-12-01,218.54
1916-11-01,229.66
1916-10-01,228.46
1916-09-01,225.59
1916-08-01,220.71
1916-07-01,221.07
1916-06-01,224.19
1916-05-01,224.11
1916-04-01,221.34
1916-03-01,225.91
1916-02-01,228.83
1916-01-01,232.06
1915-12-01,238.08
1915-11-01,237.58
1915-10-01,231.8
1915-09-01,221.8
1915-08-01,213.86
1915-07-01,205.15
1915-06-01,205.92
1915-05-01,203.61
1915-04-01,210.56
1915-03-01,197.8
1915-02-01,190.9
1915-01-01,191.58
1914-12-01,188.25
1914-11-01,194.77
1914-10-01,196.7
1914-09-01,194.77
1914-08-01,194.77
1914-07-01,198.66
1914-06-01,212.43
1914-05-01,213.47
1914-04-01,214.33
1914-03-01,217.39
1914-02-01,221.57
1914-01-01,216.51
1913-12-01,207.98
1913-11-01,206.17
1913-10-01,213.67
1913-09-01,220.65
1913-08-01,220.79
1913-07-01,215.04
1913-06-01,214.33
1913-05-01,228.01
1913-04-01,232.02
1913-03-01,232.28
1913-02-01,236.77
1913-01-01,245.48
1912-12-01,250.14
1912-11-01,256.83
1912-10-01,259.73
1912-09-01,260.26
1912-08-01,261.61
1912-07-01,258.14
1912-06-01,257.87
1912-05-01,255.48
1912-04-01,255.74
1912-03-01,255.38
1912-02-01,253.35
1912-01-01,258.39
1911-12-01,260.68
1911-11-01,256.98
1911-10-01,244.38
1911-09-01,242.98
1911-08-01,259.81
1911-07-01,281.48
1911-06-01,285.88
1911-05-01,280.26
1911-04-01,274.35
1911-03-01,266.69
1911-02-01,272.86
1911-01-01,259.8
1910-12-01,253.63
1910-11-01,260.92
1910-10-01,255.93
1910-09-01,237.61
1910-08-01,233.6
1910-07-01,225.76
1910-06-01,237.77
1910-05-01,247.54
1910-04-01,246.99
1910-03-01,255.35
1910-02-01,253.97
1910-01-01,263.38
1909-12-01,266.71
1909-11-01,265.99
1909-10-01,270.03
1909-09-01,274.29
1909-08-01,276.9
1909-07-01,272.96
1909-06-01,269.11
1909-05-01,267.28
1909-04-01,261.2
1909-03-01,255.24
1909-02-01,251.81
1909-01-01,262.15
1908-12-01,258.39
1908-11-01,255.5
1908-10-01,241.73
1908-09-01,241.53
1908-08-01,244.19
1908-07-01,234.14
1908-06-01,228.21
1908-05-01,227.91
1908-04-01,216.26
1908-03-01,207.61
1908-02-01,199.45
1908-01-01,204.61
1907-12-01,194.23
1907-11-01,180.84
1907-10-01,184.29
1907-09-01,208.79
1907-08-01,211.03
1907-07-01,228.13
1907-06-01,219.72
1907-05-01,229.5
1907-04-01,242.76
1907-03-01,241.61
1907-02-01,264.97
1907-01-01,279.43
1906-12-01,284.72
1906-11-01,290.25
1906-10-01,287.65
1906-09-01,303.1
1906-08-01,297.16
1906-07-01,283.05
1906-06-01,281.04
1906-05-01,277.41
1906-04-01,288.0
1906-03-01,291.97
1906-02-01,299.3
1906-01-01,301.43
1905-12-01,291.36
1905-11-01,287.73
1905-10-01,292.42
1905-09-01,288.36
1905-08-01,284.33
1905-07-01,277.11
1905-06-01,268.68
1905-05-01,265.55
1905-04-01,276.29
1905-03-01,279.69
1905-02-01,268.76
1905-01-01,257.46
1904-12-01,251.96
1904-11-01,249.52
1904-10-01,242.12
1904-09-01,228.69
1904-08-01,221.68
1904-07-01,216.79
1904-06-01,208.16
1904-05-01,207.84
1904-04-01,207.44
1904-03-01,200.27
1904-02-01,198.51
1904-01-01,208.69
1903-12-01,210.08
1903-11-01,200.8
1903-10-01,197.96
1903-09-01,202.13
1903-08-01,209.66
1903-07-01,216.62
1903-06-01,227.05
1903-05-01,240.34
1903-04-01,239.52
1903-03-01,249.72
1903-02-01,251.21
1903-01-01,252.7
1902-12-01,243.27
1902-11-01,251.65
1902-10-01,253.36
1902-09-01,279.87
1902-08-01,282.34
1902-07-01,271.96
1902-06-01,265.95
1902-05-01,270.51
1902-04-01,274.54
1902-03-01,268.5
1902-02-01,268.17
1902-01-01,265.88
1901-12-01,257.38
1901-11-01,264.57
1901-10-01,262.33
1901-09-01,265.31
1901-08-01,269.75
1901-07-01,269.56
1901-06-01,292.39
1901-05-01,265.9
1901-04-01,280.01
1901-03-01,255.28
1901-02-01,246.44
1901-01-01,237.21
1900-12-01,233.52
1900-11-01,217.41
1900-10-01,201.64
1900-09-01,192.35
1900-08-01,199.29
1900-07-01,194.34
1900-06-01,196.61
1900-05-01,200.31
1900-04-01,205.26
1900-03-01,202.67
1900-02-01,201.05
1900-01-01,199.74
1899-12-01,197.12
1899-11-01,214.24
1899-10-01,212.71
1899-09-01,216.53
1899-08-01,227.27
1899-07-01,224.69
1899-06-01,219.91
1899-05-01,228.18
1899-04-01,238.1
1899-03-01,238.21
1899-02-01,234.86
1899-01-01,232.66
1898-12-01,216.2
1898-11-01,206.63
1898-10-01,200.03
1898-09-01,204.3
1898-08-01,204.69
1898-07-01,197.31
1898-06-01,193.63
1898-05-01,174.24
1898-04-01,174.88
1898-03-01,177.94
1898-02-01,186.36
1898-01-01,189.54
1897-12-01,184.49
1897-11-01,180.61
1897-10-01,187.21
1897-09-01,190.56
1897-08-01,187.02
1897-07-01,183.71
1897-06-01,175.88
1897-05-01,168.06
1897-04-01,164.87
1897-03-01,167.52
1897-02-01,167.12
1897-01-01,168.72
1896-12-01,163.91
1896-11-01,170.12
1896-10-01,163.92
1896-09-01,165.17
1896-08-01,156.94
1896-07-01,166.41
1896-06-01,177.94
1896-05-01,178.68
1896-04-01,176.72
1896-03-01,172.45
1896-02-01,175.21
1896-01-01,165.85
1895-12-01,165.31
1895-11-01,173.33
1895-10-01,179.38
1895-09-01,182.02
1895-08-01,180.89
1895-07-01,175.68
1895-06-01,172.7
1895-05-01,171.58
1895-04-01,165.03
1895-03-01,164.97
1895-02-01,164.97
1895-01-01,167.33
1894-12-01,169.3
1894-11-01,168.57
1894-10-01,168.57
1894-09-01,169.18
1894-08-01,168.75
1894-07-01,167.33
1894-06-01,170.88
1894-05-01,173.24
1894-04-01,179.93
1894-03-01,177.57
1894-02-01,167.6
1894-01-01,163.14
1893-12-01,162.04
1893-11-01,165.57
1893-10-01,158.81
1893-09-01,156.35
1893-08-01,151.86
1893-07-01,149.55
1893-06-01,160.72
1893-05-01,164.52
1893-04-01,178.16
1893-03-01,176.1
1893-02-01,178.39
1893-01-01,183.69
1892-12-01,187.3
1892-11-01,191.6
1892-10-01,197.27
1892-09-01,193.39
1892-08-01,198.33
1892-07-01,198.21
1892-06-01,203.56
1892-05-01,204.66
1892-04-01,204.66
1892-03-01,202.16
1892-02-01,194.8
1892-01-01,194.45
1891-12-01,186.1
1891-11-01,180.59
1891-10-01,181.18
1891-09-01,181.18
1891-08-01,165.41
1891-07-01,160.04
1891-06-01,160.84
1891-05-01,160.26
1891-04-01,158.92
1891-03-01,155.72
1891-02-01,160.45
1891-01-01,160.51
1890-12-01,150.62
1890-11-01,154.22
1890-10-01,162.43
1890-09-01,170.11
1890-08-01,175.15
1890-07-01,185.87
1890-06-01,187.21
1890-05-01,188.56
1890-04-01,183.22
1890-03-01,179.48
1890-02-01,180.84
1890-01-01,182.88
1889-12-01,176.43
1889-11-01,179.5
1889-10-01,181.18
1889-09-01,184.53
1889-08-01,182.54
1889-07-01,180.16
1889-06-01,183.9
1889-05-01,180.84
1889-04-01,171.79
1889-03-01,172.12
1889-02-01,173.54
1889-01-01,169.65
1888-12-01,160.58
1888-11-01,163.7
1888-10-01,169.18
1888-09-01,172.03
1888-08-01,167.87
1888-07-01,164.35
1888-06-01,162.2
1888-05-01,165.31
1888-04-01,161.28
1888-03-01,158.71
1888-02-01,164.95
1888-01-01,164.11
1887-12-01,164.64
1887-11-01,169.47
1887-10-01,168.35
1887-09-01,176.16
1887-08-01,176.44
1887-07-01,183.04
1887-06-01,185.51
1887-05-01,188.65
1887-04-01,185.46
1887-03-01,181.3
1887-02-01,177.14
1887-01-01,180.65
1886-12-01,187.04
1886-11-01,194.26
1886-10-01,189.56
1886-09-01,184.87
1886-08-01,180.17
1886-07-01,181.18
1886-06-01,180.59
1886-05-01,170.64
1886-04-01,169.8
1886-03-01,169.94
1886-02-01,171.59
1886-01-01,168.35
1885-12-01,164.44
1885-11-01,169.65
1885-10-01,161.1
1885-09-01,152.26
1885-08-01,152.49
1885-07-01,144.39
1885-06-01,140.8
1885-05-01,138.13
1885-04-01,136.52
1885-03-01,138.51
1885-02-01,135.06
1885-01-01,132.46
1884-12-01,135.59
1884-11-01,134.44
1884-10-01,134.17
1884-09-01,137.11
1884-08-01,140.13
1884-07-01,131.85
1884-06-01,130.36
1884-05-01,135.92
1884-04-01,144.79
1884-03-01,148.54
1884-02-01,149.1
1884-01-01,145.17
1883-12-01,149.66
1883-11-01,154.7
1883-10-01,150.78
1883-09-01,154.98
1883-08-01,151.82
1883-07-01,159.04
1883-06-01,158.31
1883-05-01,152.3
1883-04-01,153.38
1883-03-01,148.89
1883-02-01,145.62
1883-01-01,150.44
1882-12-01,151.22
1882-11-01,148.95
1882-10-01,154.24
1882-09-01,157.02
1882-08-01,151.39
1882-07-01,148.24
1882-06-01,139.14
1882-05-01,141.07
1882-04-01,144.18
1882-03-01,145.44
1882-02-01,145.7
1882-01-01,150.43
1881-12-01,152.72
1881-11-01,157.29
1881-10-01,154.75
1881-09-01,158.82
1881-08-01,163.65
1881-07-01,170.93
1881-06-01,178.98
1881-05-01,176.8
1881-04-01,167.43
1881-03-01,169.73
1881-02-01,167.83
1881-01-01,169.98
1880-12-01,158.85
1880-11-01,154.05
1880-10-01,147.93
1880-09-01,143.77
1880-08-01,145.45
1880-07-01,140.41
1880-06-01,134.24
1880-05-01,130.99
1880-04-01,138.14
1880-03-01,135.88
1880-02-01,134.65
1880-01-01,132.32
1879-12-01,131.21
1879-11-01,135.38
1879-10-01,135.42
1879-09-01,128.88
1879-08-01,128.71
1879-07-01,127.76
1879-06-01,126.62
1879-05-01,124.6
1879-04-01,119.22
1879-03-01,114.03
1879-02-01,114.66
1879-01-01,111.84
1878-12-01,109.1
1878-11-01,107.24
1878-10-01,106.28
1878-09-01,106.37
1878-08-01,104.26
1878-07-01,106.28
1878-06-01,105.39
1878-05-01,100.93
1878-04-01,97.33
1878-03-01,93.75
1878-02-01,90.1
1878-01-01,91.08
1877-12-01,88.4
1877-11-01,88.67
1877-10-01,88.27
1877-09-01,86.4
1877-08-01,80.51
1877-07-01,72.42
1877-06-01,69.99
1877-05-01,71.34
1877-04-01,72.64
1877-03-01,80.55
1877-02-01,81.05
1877-01-01,83.94
1876-12-01,86.15
1876-11-01,88.19
1876-10-01,90.67
1876-09-01,92.85
1876-08-01,99.86
1876-07-01,105.11
1876-06-01,106.39
1876-05-01,104.27
1876-04-01,104.43
1876-03-01,107.52
1876-02-01,107.76
1876-01-01,106.33
1875-12-01,103.33
1875-11-01,102.39
1875-10-01,99.94
1875-09-01,101.57
1875-08-01,101.58
1875-07-01,102.03
1875-06-01,101.8
1875-05-01,102.15
1875-04-01,103.6
1875-03-01,103.16
1875-02-01,101.81
1875-01-01,102.03
1874-12-01,102.03
1874-11-01,102.71
1874-10-01,100.93
1874-09-01,99.53
1874-08-01,97.99
1874-07-01,97.03
1874-06-01,97.77
1874-05-01,95.93
1874-04-01,97.69
1874-03-01,98.91
1874-02-01,100.38
1874-01-01,97.45
1873-12-01,93.87
1873-11-01,87.89
1873-10-01,88.33
1873-09-01,94.53
1873-08-01,102.36
1873-07-01,102.36
1873-06-01,102.57
1873-05-01,100.95
1873-04-01,98.54
1873-03-01,99.91
1873-02-01,100.69
1873-01-01,102.15
1872-12-01,101.35
1872-11-01,97.52
1872-10-01,100.83
1872-09-01,98.27
1872-08-01,100.75
1872-07-01,102.75
1872-06-01,101.84
1872-05-01,102.05
1872-04-01,102.05
1872-03-01,101.54
1872-02-01,99.79
1872-01-01,99.38
1871-12-01,96.93
1871-11-01,97.03
1871-10-01,95.98
1871-09-01,102.79
1871-08-01,104.21
1871-07-01,101.29
1871-06-01,103.21
1871-05-01,102.46
1871-04-01,97.62
1871-03-01,91.52
1871-02-01,90.66
1871-01-01,92.18
